file	child	age	role	person	token	chuj_full	spanish
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	ni'i tzil an nhikan hach.	tenÃ© hay que ver listo.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach xa chi an.	alerta decile pues.
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿ix hab'i?	Â¿escucahste?
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach xa chi t'ayin an.	alerta decile ha mi pues.
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	ni junxo k'entik ni'i, kotanh t'ay chi an yo ol ha...	mira aquÃ­ esta otro pasate allÃ­ puÃ©s.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	manh hach ek' jichan an.	no hay que acostarse pues.
CM080711.txt	Mateo	2;1.26	adult	3SG	yekanb'at	emanh kuman t'ay chi ol yekanb'at winh t'ayach.	arrodillate allÃ¡ y Ã©l va ha empujar a tÃ­.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach widalia xa chi.	hay que estar alerta V decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach xa chi.	hay que estar lista decile.
CM080711.txt	Mateo	2;1.26	child	2SG	hach	nhikan hach.	hay que estar lista.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	lista hach yune.	listo pequeÃ±o.
CM080711.txt	Mateo	2;1.26	adult	3SG	yune	lista hach yune.	listo pequeÃ±o.
CM080711.txt	Mateo	2;1.26	adult	1PL	koti	ochanh koti.	pase adelante.
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	konh tajnok matin xa chi t'ay winh.	matÃ©o juguemos decile ha Ã©l.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	ekuti nhikan hach xa chi.	empÃºjalo lista decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach an nhikan  xa chi an nhi.	lista pues lista decile.
CM080711.txt	Mateo	2;1.26	adult	3SG	spati	ini wal ix elta t'ay spati te' ch'inh.	mira cuanto saliÃ³ tras de ello mira.
CM080711.txt	Mateo	2;1.26	adult	3SG	yakin	ikut k'en yakin	diego traelo.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	cha'an nhikan  hach nhikan.	recibe pues listo, listo.
CM080711.txt	Mateo	2;1.26	child	2SG	hach	nhikan hach an.	listo pues.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach ha'ach tik.	tÃº tambiÃ©n hay que estar listo.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	k'e'anh linhan nhikan hach t'ay chi hata tzach koti.	parate y pasate allÃ­ y listo.
CM080711.txt	Mateo	2;1.26	adult	2SG	hata	k'e'anh linhan nhikan hach t'ay chi hata tzach koti.	parate y pasate allÃ­ y listo.
CM080711.txt	Mateo	2;1.26	adult	1PL	koti	k'e'anh linhan nhikan hach t'ay chi hata tzach koti.	parate y pasate allÃ­ y listo.
CM080711.txt	Mateo	2;1.26	child	2SG	haxo	haxo k'en tuktuk.	ahora el tuctuc.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach wira xa chi.	vira lista decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	nhikan hach an.	listo pues.
CM080711.txt	Mateo	2;1.26	adult	3SG	stek	yo olonh stek' k'e'en .	ho nos va ha matar el carro.
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿tas hab'i? xachi lemach..	Â¿como te llamas? decile apurate..
CM080711.txt	Mateo	2;1.26	adult	2SG	hakab	ik'el hakab' t'ahati' tzalani.	quita tu mano en la boca y hablas.
CM080711.txt	Mateo	2;1.26	adult	2SG	hati	manh a'och ha k'ab' t'a hati'.	no pones la mano en la boca.
CM080711.txt	Mateo	2;1.26	child	3SG	yemxol	yemxol winh.	viene bajando Ã©l.
CM080711.txt	Mateo	2;1.26	child	3SG	yemxol	yemxol winh chi.	viene bajando Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yemxol	yemxol winh chi.	viene bajando Ã©l.
CM080711.txt	Mateo	2;1.26	adult	2SG	hat'a	hat'a sk'o'ol chitzak'a.	
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'o'ol	hat'a sk'o'ol chitzak'a.	
CM080711.txt	Mateo	2;1.26	adult	3SG	spatik	nik'en t'a spatik winhaj kuxin.	allÃ­ esta a tras de Marcos.
CM080711.txt	Mateo	2;1.26	adult	3SG	spatik	chik'ay k'en t'a spatik waj kuxin.	
CM080711.txt	Mateo	2;1.26	adult	3SG	yalspakan	max yalspakan ix k'ixin lum xachi.	ella puede ir ya que esta caliente(la tierra)
CM080711.txt	Mateo	2;1.26	adult	1PL	kot'an	lem'an, kot'an jinhnajok olkot nok' hetok'.	venÃ­ corriendo, el perro se va venir contigo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yet'winh	ak'tajnel yet'winh, koyamnok xachi.	jugua con Ã©l, agarramos al perro decile.
CM080711.txt	Mateo	2;1.26	adult	1PL	koyamnok	ak'tajnel yet'winh, koyamnok xachi.	jugua con Ã©l, agarramos al perro decile.
CM080711.txt	Mateo	2;1.26	child	3SG	yonh	yonh.	ahora (se fue)
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	hach hinyumta' eli xachi.	si no te voy tirar decile.
CM080711.txt	Mateo	2;1.26	adult	1SG	hinyumta	hach hinyumta' eli xachi.	si no te voy tirar decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hat'atik	hat'atik tzachkot' yet' nok' ni'i nene'.	nene, venÃ­ aqui con el perro mira.
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿tas hab'i xachi t'ajunwinh tik?	Â¿como te llamas decile con aquel?
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	tas hab'i xachi t'awinh?	Â¿como te llamas decile a Ã©l.
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿tas hab'i ke xachi?	Â¿como te llamas vos decile?
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿tas hab'i ke xachi t'awinh?	Â¿como te llamas vos decile?
CM080711.txt	Mateo	2;1.26	adult	2SG	hakab	wach' k'inhib'al xachi t'awinh akot' hakab' t'awinh, nene'	nene dale la mano con Ã©l, buenos dÃ­as decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hawa'el	to'olawa' hawa'el xachi.	vas a comer tu comia decile.
CM080711.txt	Mateo	2;1.26	adult	3SG	swa'el	olak' swa'el nok'.	lo das comida al perro.
CM080711.txt	Mateo	2;1.26	adult	3SG	stak	stak' yem junchi.	puede bajar esso.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	kak' chanhal V xachi, yonh.	bailemos V decile, ahora.
CM080711.txt	Mateo	2;1.26	adult	3SG	yujchi	yujchi olkak junatumin.	por eso te vamos a dar un dinero.
CM080711.txt	Mateo	2;1.26	adult	3SG	skot	skot nok', lemach.	viene el perro, venga.
CM080711.txt	Mateo	2;1.26	adult	3SG	skot	skot nok' xachi.	viene el perro, decile.
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	konh yolpat xachi t'awinh.	entremos en la casa decÃ­ con Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolpat	konh yolpat xachi t'awinh.	entremos en la casa decÃ­ con Ã©l.
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	konh yolrat.	entremos a la casa.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolrat	konh yolrat.	entremos a la casa.
CM080711.txt	Mateo	2;1.26	adult	3SG	skab	ketz' kot' skab' winh.	
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	konh xachi tak'wanh t'awinh unin xachi.	vamos te llaman un niÃ±o decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hanun	tak'wanh t'a ix hanun.	
CM080711.txt	Mateo	2;1.26	child	3SG	skot	skot' ix.	viene ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yajek	ini yajek' jun winhchi', lanhan ha sik'anchanh.	allÃ­ esta aquel, y estas recogiendo.
CM080711.txt	Mateo	2;1.26	child	2SG	hanh	hanh hanh'.	( ).
CM080711.txt	Mateo	2;1.26	child	2SG	hanh	hanh hanh'.	( ).
CM080711.txt	Mateo	2;1.26	child	1PL	kokaro	nijunxo kokaro tik.	aqui tenemos otro carro.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	yonh watemala.	ahora en Guatemala.
CM080711.txt	Mateo	2;1.26	adult	3SG	yelak'ol	wayanh yet' ix yelak'ol.	dormi con ella rapido.
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh V ak' (gol) yet' winh.	venÃ­ V juga pelota con Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	yonh xachi'an.	yoho. decile.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	lista hach vida, lista hach.	lista V.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	lista hach vida, lista hach.	lista V.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	tek'kot t'atik xachi, lista hach an.	patealo aqui decÃ­, lista pues.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'ani	yak'ani.	preparar (lo hace).
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	lista hach vida tek'b'at' t'awinh.	lista V pateala a Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yumb'at	yumb'at t'awinh tato maxyuji hatek'ani, yumb'at' tawinh.	trala a Ã©l si no puedes patear.
CM080711.txt	Mateo	2;1.26	adult	2SG	hatek'ani	yumb'at t'awinh tato maxyuji hatek'ani, yumb'at' tawinh.	trala a Ã©l si no puedes patear.
CM080711.txt	Mateo	2;1.26	adult	3SG	yumb'at	yumb'at t'awinh tato maxyuji hatek'ani, yumb'at' tawinh.	trala a Ã©l si no puedes patear.
CM080711.txt	Mateo	2;1.26	adult	1PL	kore	kore, kore.	corre, corre.
CM080711.txt	Mateo	2;1.26	adult	1PL	kore	kore, kore.	corre, corre.
CM080711.txt	Mateo	2;1.26	child	2SG	haaaaa	haaaaa.	haaaaa.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	jelan hach.	lista pues.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach'an	jalan (lista) hach'an.	listo pues.
CM080711.txt	Mateo	2;1.26	adult	1PL	koyam	koyam winh.	agarramos a Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	yonh sbatnok' chini'i.	ahora se fue la pelota mira.
CM080711.txt	Mateo	2;1.26	adult	3SG	sbatnok	yonh sbatnok' chini'i.	ahora se fue la pelota mira.
CM080711.txt	Mateo	2;1.26	child	3SG	yamnok	b'at'in yamnok'.	voy ir a agarrar la pelota.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolpat	tajnanh yolpat' yet' winh.	juga con Ã©l, dentro de la casa.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolinb'e	elanh yolinb'e vida xachi.	salÃ­ en micamino V decÃ­.
CM080711.txt	Mateo	2;1.26	adult	2SG	hab'i	Â¿tas hab'i?.	Â¿como te llamas?
CM080711.txt	Mateo	2;1.26	adult	2SG	hak'an	tek' hak'an t'atikni.	patea aqui mira.
CM080711.txt	Mateo	2;1.26	child	2SG	hachin	hachin tek'ta.	no te voy a patear.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolsb'ewinh	elanhab' yolsb'ewinh, totzach ajlich'an hach tik'	salÃ­ en el camino de Ã©l, tu te quedas parado.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	elanhab' yolsb'ewinh, totzach ajlich'an hach tik'	salÃ­ en el camino de Ã©l, tu te quedas parado.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach'an	kak'tajnel'an pero lista hach'an.	jugamos pero listo pues.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach	weno lista hach b'elan  ixtota olkot' ix.	bueno listo, mientras que ella viene.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonn	jelan, jelan, nnn yonn.	lista nnn ahora (se fue).
CM080711.txt	Mateo	2;1.26	child	3SG	yonh	yonh.	ahora (se fue).
CM080711.txt	Mateo	2;1.26	adult	3SG	yamlaj	manhxo olin yamlaj k'en.	ya no lo voy a tocar el carro.
CM080711.txt	Mateo	2;1.26	adult	1PL	kob'oxioch	( ), kob'oxioch yalanh.	arreglamos de abajo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yalanh	( ), kob'oxioch yalanh.	arreglamos de abajo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'an	akot t'awinh, to wan yak'an tajnel winh.	dale a Ã©l, porque esta junago.
CM080711.txt	Mateo	2;1.26	adult	1PL	konhi	tzachalk'eta konhi'.	aruÃ±aste mi nariz.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'an	akot t'awinh'an towan yak'an tajnel winh.	dale a Ã©l, porque esta jugando.
CM080711.txt	Mateo	2;1.26	adult	3SG	yet'nok	tajnanh yet'nok miston'an.	juga con el gato.
CM080711.txt	Mateo	2;1.26	adult	3SG	yek'an	towan yek'an tajnel winh.	por que esta jugando Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	yet'ok	xchumam ix, xchumam ix yet'ok.	hay lo varÃ¡ ella con el juguete.
CM080711.txt	Mateo	2;1.26	adult	3SG	skaro	akot skaro binhchi, nijunxo tikni ha olkak junhik t'ay t'ay	
CM080711.txt	Mateo	2;1.26	adult	3SG	skaro	akot skaro winhchi'an, tokero yak'an tajnel binh nena.	dale su carro, porque esta jugando Â¡nena.!
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'an	akot skaro winhchi'an, tokero yak'an tajnel binh nena.	dale su carro, porque esta jugando Â¡nena.!
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'antajnel	ikot t'awinh'an, ikot t'awinh towanto yak'antajnel winh.	dale a Ã©l, porque esta jugando todavÃ­a.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'an	to'ini wan yak'an tajnel winh.	porque Ã©l esta jugando.
CM080711.txt	Mateo	2;1.26	adult	2SG	hach'an	weno lista hach'an.	bueno listo pues.
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh.	venÃ­.
CM080711.txt	Mateo	2;1.26	adult	3SG	yoch	to'ol kak yoch nok' tz'i xachi.	vamos ha dar de comer al perro decÃ­.
CM080711.txt	Mateo	2;1.26	child	3SG	yak'ani	yak'ani.	asÃ­ lo hizo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'ani	Â¿tajtil yak'ani?.	Â¿como lo hizo?.
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'an	Â¿tajtil yak'an ix V t'ayach?.	Â¿como lo hizo V a usted?.
CM080711.txt	Mateo	2;1.26	adult	3SG	yune	jun yune' nhej jun.	ese pequeÃ±o pues.
CM080711.txt	Mateo	2;1.26	adult	2SG	haxo	yo haxo swik'anek' chi t'a ix tz'ok' xi k'e ix.	y cuando lo quito a ella y se puso a llorar.
CM080711.txt	Mateo	2;1.26	adult	3SG	swik'anek	yo haxo swik'anek' chi t'a ix tz'ok' xi k'e ix.	y cuando lo quito a ella y se puso a llorar.
CM080711.txt	Mateo	2;1.26	adult	1PL	koman	ol koman junok' hiko schumam ix, chi ixkak' k'ena ketzal.	compraremos un tuyo hay lo varÃ¡ ella, ya te dimos un tu quetzal.
CM080711.txt	Mateo	2;1.26	adult	3SG	schumam	ol koman junok' hiko schumam ix, chi ixkak' k'ena ketzal.	compraremos un tuyo hay lo varÃ¡ ella, ya te dimos un tu quetzal.
CM080711.txt	Mateo	2;1.26	adult	3SG	yaweb	ste k'anb'ej yaweb' chajtil tz'aji.	ellos preguntan como se hace.
CM080711.txt	Mateo	2;1.26	child	1PL	konh	konh em kuman.	nos ponemos derrodillas.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	yonh sb'at k'ena karro chi'.	alli va tu carro mirÃ¡.
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'at	yonh sb'at k'ena karro chi'.	alli va tu carro mirÃ¡.
CM080711.txt	Mateo	2;1.26	child	3SG	sb'at	ni sb'at k'en karro chi'.	alli va el carro.
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'at	telan in sb'at k'en karro chi'.	sÃ­ alli va el carro.
CM080711.txt	Mateo	2;1.26	child	2SG	haaaannn	titiiiit  haaaannn.	( ).
CM080711.txt	Mateo	2;1.26	adult	3SG	skak'im	ikot ch'anh kartoh chi' to skak'im ix nene' t'ay yol ch'anh.	vamos a poner la nena dentro del carton traelo.
CM080711.txt	Mateo	2;1.26	adult	3SG	skak'im	tzikot ch'anh kartonh chi to skak'im ix nene' t'ay yol ch'anh.	vamos a poner la nena dentro del carton traelo.
CM080711.txt	Mateo	2;1.26	adult	3SG	skak'im	ikot ch'anh an to skak'im ix nene'.	traelo ya porque vamos a poner la nena.
CM080711.txt	Mateo	2;1.26	child	3SG	skot	t'ay tik skot ix.	traela  ella aqui.
CM080711.txt	Mateo	2;1.26	adult	3SG	skak'im	ikot ch'anh an ikot ch'anh to skak'im ix ni'i.	mira, vamos a poner a ella  traelo entonces..
CM080711.txt	Mateo	2;1.26	adult	3SG	yixta	ins lolo' ix akot yixta' ixchi'.	trae los juguetes aquÃ­ estan los dulces de ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	smak'waj	to chi' smak'waj winh.	esque Ã©l lo golpea.
CM080711.txt	Mateo	2;1.26	adult	3SG	smak'lej	to tonhej smak'lej sb'a heb'.	solo se golpean ellos.
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'a	to tonhej smak'lej sb'a heb'.	solo se golpean ellos.
CM080711.txt	Mateo	2;1.26	adult	3SG	schumam	schumam ix ak'b'at k'en t'ay ix.	dejala dasela a ella.
CM080711.txt	Mateo	2;1.26	adult	1SG	hina	mn hina mak'a xa chi ( ).	no me pegas decile.   ( ).
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'ewinh	sk'ewinh?	sube Ã©l.
CM080711.txt	Mateo	2;1.26	child	3SG	yonh	yonh.	ho.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	yonh.	ho.
CM080711.txt	Mateo	2;1.26	adult	3SG	st'inhchaj	st'inhchaj k'en yuchukin ix.	se reventÃ³ su arete.
CM080711.txt	Mateo	2;1.26	adult	3SG	yuchukin	st'inhchaj k'en yuchukin ix.	se reventÃ³ su arete.
CM080711.txt	Mateo	2;1.26	adult	3SG	sna'an	ha sna'an ix to ayoch k'e'en.	ella pensÃ³ que lo tiene puesto..
CM080711.txt	Mateo	2;1.26	adult	3SG	schokin	chab'ati ak'b'at t'ay schokin ix nene'.	recibila ponla en los oidos de la nena.
CM080711.txt	Mateo	2;1.26	adult	3SG	stz'ey	b'at emanh k'ojan stz'ey ix konh tajnok xa chi t'ay ix.	ve a sentar al lado de ella jugamos decile.
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	b'at emanh k'ojan stz'ey ix konh tajnok xa chi t'ay ix.	ve a sentar al lado de ella jugamos decile.
CM080711.txt	Mateo	2;1.26	child	3SG	schum	schum ix nene'.	dejemoslo a ella
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'i	tas he b'i ke xa chi? k'anb'ej sb'i heb' winh.	pregunta los nombres de ellos Â¿ cÃ³mo se llaman mucha? decile.
CM080711.txt	Mateo	2;1.26	adult	3SG	spatik	t'ay spatik ix tza nhera, t'ay spatik ix tza nhera'	a tras de ella hay que arrastrarla.
CM080711.txt	Mateo	2;1.26	adult	3SG	spatik	t'ay spatik ix tza nhera, t'ay spatik ix tza nhera'	a tras de ella hay que arrastrarla.
CM080711.txt	Mateo	2;1.26	adult	3SG	yamkani	hin yamkani	lo sostengo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yamkani	weno tik tzin yamkani b'at ak'xi.	esta bien voy a sostener anda a jugar.
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh nene' xa chi.	nena vanÃ­ decile.
CM080711.txt	Mateo	2;1.26	child	2SG	haan	haan.	( ).
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh t'ay tik xa chi t'ay winh.	venÃ­ aquÃ­ decile a Ã©l.
CM080711.txt	Mateo	2;1.26	adult	2SG	hat'ay	hat'ay tik.	por aquÃ­.
CM080711.txt	Mateo	2;1.26	adult	2SG	haaaaaaaan	haaaaaaaan	( ).
CM080711.txt	Mateo	2;1.26	adult	3SG	slolo	man junok slolo' ix.	compra un dulce a ella.
CM080711.txt	Mateo	2;1.26	child	3SG	sk'eta	wan sk'eta ix.	ella estÃ¡ subiendo.
CM080711.txt	Mateo	2;1.26	adult	2SG	haxo	haxo t'ay chi'.	ahora es por allÃ¡
CM080711.txt	Mateo	2;1.26	adult	2SG	haxo	haxo hikchi'.	ese es el tuyo ahora.
CM080711.txt	Mateo	2;1.26	adult	3SG	schab'il	schab'il.	los dos.
CM080711.txt	Mateo	2;1.26	adult	3SG	yojnhej	he tob' yojnhej heb' xi.	dicen que solo por ellos.
CM080711.txt	Mateo	2;1.26	adult	2SG	hanheja	ha'in laj jab'o hanheja' hin b'o'ani.	yo en cambio aun sigo haciendo.
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'anb'ej	ijan sk'anb'ej ix X tasyu'uj.	iva a preguntar J el por quÃ©
CM080711.txt	Mateo	2;1.26	adult	2SG	hanhejwala	hanhejwala heb' chi'.	simpre son ellos.
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'eta	sk'eta ix.	subir a ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'eta	sk'eta ix t'ay tik.	sibir a ella aquÃ­.
CM080711.txt	Mateo	2;1.26	adult	2SG	hat'ay	ma'ay hat'ay chi tzex el yet' ix.	no, salen con ella allÃ¡.
CM080711.txt	Mateo	2;1.26	adult	3SG	yu'uj	k'eta ponhnaj ix he yu'uj moktatoto sk'e punhnaj ix ol yab'	
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'e	k'eta ponhnaj ix he yu'uj moktatoto sk'e punhnaj ix ol yab'	
CM080711.txt	Mateo	2;1.26	adult	1PL	kotanh	kotanh t'ay ch'ayantik.	venite aquÃ­ donde esta mojado.
CM080711.txt	Mateo	2;1.26	adult	3SG	yalil	wal yalil ix.	como pesa ella.
CM080711.txt	Mateo	2;1.26	adult	1PL	koti	ha t'ay sat ix tzach koti.	pasate en frente de ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	y'ak	Â¿tas yuj ix y'ak' a punh?	Â¿por quÃ© caiste?
CM080711.txt	Mateo	2;1.26	child	2SG	hach	hach weka'.	te empujo.
CM080711.txt	Mateo	2;1.26	adult	1PL	kotokab	kotokab' k'elan ix to wan yelta yechel ix.	que se voltea ella es que estÃ¡n tomando la foto de ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yelta	kotokab' k'elan ix to wan yelta yechel ix.	que se voltea ella es que estÃ¡n tomando la foto de ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yechel	kotokab' k'elan ix to wan yelta yechel ix.	que se voltea ella es que estÃ¡n tomando la foto de ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yechel	hi tz'elta he yechel.	estÃ¡n sacando sus fotos.
CM080711.txt	Mateo	2;1.26	child	3SG	sb'olxaxil	Â¿yo tom malaj sb'olxaxil k'apak?	Â¿a poco  no tiene bolsa?
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'olxaxil	Â¿tom may sb'olxaxil k'apak?	Â¿asÃ­ no tiene bolsa?
CM080711.txt	Mateo	2;1.26	adult	2SG	hannnnnn	hannnnnn.	( ).
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'eta	jach xi ix an t'ay tik sk'eta ix.	arrastren y aquÃ­ lo suben a ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yo'ol	jun cuchara yo'ol.	una cuchara cabe adentro.
CM080711.txt	Mateo	2;1.26	adult	3SG	yumal	ha yumal winh manh wal kuywum unin hoklaj.	es el papel del quien nos muy profesor.
CM080711.txt	Mateo	2;1.26	child	3SG	sk'eta	sk'eta ix.	subir a ella.
CM080711.txt	Mateo	2;1.26	adult	3SG	yajuch	ni yajuch slopil winhchi'.	ves, tiene puesto su capixay.
CM080711.txt	Mateo	2;1.26	adult	3SG	slopil	ni yajuch slopil winhchi'.	ves, tiene puesto su capixay.
CM080711.txt	Mateo	2;1.26	adult	3SG	slopil	ayuch slopil winh.	tiene puesto su capixay.
CM080711.txt	Mateo	2;1.26	adult	1SG	hini	in nok' hin lopil tik xa chi, hini k'ena tumin yola b'olxaxtik.	aquÃ­ esta mi capixay decile. aquÃ­ tienes tu dinero adentro de
CM080711.txt	Mateo	2;1.26	adult	3SG	yola	in nok' hin lopil tik xa chi, hini k'ena tumin yola b'olxaxtik.	aquÃ­ esta mi capixay decile. aquÃ­ tienes tu dinero adentro de
CM080711.txt	Mateo	2;1.26	adult	3SG	yu'uj	lolonanh, ni'i ix kan ix nene' t'ay chi' he yu'uj ni.	habla, se quedo la nena alli por ustedes miren.
CM080711.txt	Mateo	2;1.26	adult	3SG	yu'uj	in ix ajkan ix nene' he yu'uj ni'i.	meren cÃ³mo se quedÃ³ la nena por ustedes .
CM080711.txt	Mateo	2;1.26	adult	3SG	yak'a	ak'ek he yip an ta tze nib'ej tze yak'a.	dalen fuerza pues si quieren hacerlo.
CM080711.txt	Mateo	2;1.26	adult	3SG	yajuch	chab' wal yajuch heb' winh.	son dos ellos integrados.
CM080711.txt	Mateo	2;1.26	adult	3SG	yonh	ha'ach yonh.	si eres tÃº.
CM080711.txt	Mateo	2;1.26	adult	2SG	hanhelawal	hanhelawal juntzanh anh anhtik.	solo estas plantas.
CM080711.txt	Mateo	2;1.26	adult	3SG	yowal	yowal.	estÃ¡ enojado.
CM080711.txt	Mateo	2;1.26	adult	2SG	haxo	haxo k'ena karro.	ahora tu carro.
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'ak	b'o'och sk'ak' winh.	hechale el fuego de Ã©l.
CM080711.txt	Mateo	2;1.26	adult	3SG	syanta	Â¿b'aj ix k'och syanta k'e'en?	Â¿dÃ³nde qudÃ³ la llanta?
CM080711.txt	Mateo	2;1.26	adult	3SG	yujchi	Â¿tzach loloni? lolonanh yujchi' ol wak' ha lolo'.	Â¿hablas? habla para eso te darÃ© dulce.
CM080711.txt	Mateo	2;1.26	adult	3SG	sk'ekan	ini sk'ekan heb' winh chine'ik.	allÃ­ van subiendo ellos ahora.
CM080711.txt	Mateo	2;1.26	adult	1PL	konh	konh xi t'ay chi'.	vamos allÃ¡.
CM080711.txt	Mateo	2;1.26	child	1PL	konhach	konhach.	vamos.
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'at	weno sb'at k'en t'ay yol ha' ( ).	bueno ahora se va ir en el agua ( ).
CM080711.txt	Mateo	2;1.26	adult	3SG	yib'anh	ixik yib'anh k'en chej.	ve en sima de lamoto.
CM080711.txt	Mateo	2;1.26	adult	3SG	yib'an	k'e'anh yib'an k'en ( ).	montÃ¡ la moto.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolb'e	ik'il ix yolb'e xa chi.	quitala ella en el camino decile.
CM080711.txt	Mateo	2;1.26	child	3SG	yolb'e	ik'il ix yolb'e.	quitala ella en el camino.
CM080711.txt	Mateo	2;1.26	child	3SG	yolb'e	elanhek yolb'e.	quitense en el camino.
CM080711.txt	Mateo	2;1.26	adult	3SG	yolb'e	ik'il ix yolb'e xa chi t'ay ix.	quitala ella en el camino decile.
CM080711.txt	Mateo	2;1.26	adult	3SG	sb'at	ixtik wach' elanh an to sb'at winh.	asÃ­ es bueno quitate entonces es que se va ir Ã©l.
